day,timestamp,product,option_mid,strike,spot,ttm_years,moneyness,implied_vol
1,6000,VEV_4500,754.0,4500.0,5253.5,0.0136986301369863,-0.1548171243704189,0.5180464708175361
1,6000,VEV_5000,259.5,5000.0,5253.5,0.0136986301369863,-0.049456608712592526,0.2945471093882956
1,6000,VEV_5100,172.0,5100.0,5253.5,0.0136986301369863,-0.029653981416412806,0.28993374805825584
1,6000,VEV_5200,101.5,5200.0,5253.5,0.0136986301369863,-0.010235895559311214,0.2933649911939856
1,6000,VEV_5300,50.0,5300.0,5253.5,0.0136986301369863,0.008812299411383163,0.28751067072113967
1,6000,VEV_5400,18.5,5400.0,5253.5,0.0136986301369863,0.02750443242353583,0.27385135640659924
1,6000,VEV_5500,8.5,5500.0,5253.5,0.0136986301369863,0.04585357109173227,0.300143388367001
1,6000,VEV_6000,0.5,6000.0,5253.5,0.0136986301369863,0.13286494808136218,0.44503273272138844
1,6000,VEV_6500,0.5,6500.0,5253.5,0.0136986301369863,0.21290765575489853,0.6753810948739053
1,8000,VEV_4000,1246.5,4000.0,5246.5,0.0136986301369863,-0.27126682649593803,1e-06
1,8000,VEV_4500,747.0,4500.0,5246.5,0.0136986301369863,-0.15348379083955457,0.51411524725762
1,8000,VEV_5000,253.0,5000.0,5246.5,0.0136986301369863,-0.048123275181728285,0.2941911579714678
1,8000,VEV_5100,166.0,5100.0,5246.5,0.0136986301369863,-0.028320647885548524,0.2879175282197147
1,8000,VEV_5200,96.5,5200.0,5246.5,0.0136986301369863,-0.00890256202844701,0.29045586601561313
1,8000,VEV_5300,47.0,5300.0,5246.5,0.0136986301369863,0.010145632942247513,0.286528404998146
1,8000,VEV_5400,17.0,5400.0,5246.5,0.0136986301369863,0.028837765954399998,0.27299863762782506
1,8000,VEV_5500,7.5,5500.0,5246.5,0.0136986301369863,0.047186904622596684,0.29686448163433377
1,8000,VEV_6000,0.5,6000.0,5246.5,0.0136986301369863,0.13419828161222636,0.44903488579440126
1,8000,VEV_6500,0.5,6500.0,5246.5,0.0136986301369863,0.21424098928576285,0.6792244016003609
1,10000,VEV_5000,251.0,5000.0,5245.5,0.0136986301369863,-0.04793265375530281,0.28178501243624465
1,10000,VEV_5100,165.0,5100.0,5245.5,0.0136986301369863,-0.028130026459123124,0.2867633590102793
1,10000,VEV_5200,95.5,5200.0,5245.5,0.0136986301369863,-0.008711940602021455,0.2887973810762735
1,10000,VEV_5300,47.0,5300.0,5245.5,0.0136986301369863,0.010336254368672996,0.28817420066994437
1,10000,VEV_5400,16.5,5400.0,5245.5,0.0136986301369863,0.029028387380825627,0.27108901694985477
1,10000,VEV_5500,7.5,5500.0,5245.5,0.0136986301369863,0.04737752604902203,0.29776687714930244
1,10000,VEV_6000,0.5,6000.0,5245.5,0.0136986301369863,0.13438890303865178,0.44960694125822187
1,10000,VEV_6500,0.5,6500.0,5245.5,0.0136986301369863,0.2144316107121882,0.6797736582921149
1,12000,VEV_4000,1243.0,4000.0,5243.0,0.0136986301369863,-0.2705994924705051,1e-06
1,12000,VEV_4500,743.0,4500.0,5243.0,0.0136986301369863,-0.1528164568141217,1e-06
1,12000,VEV_5000,250.0,5000.0,5243.0,0.0136986301369863,-0.04745594115629536,0.2965527121516094
1,12000,VEV_5100,163.5,5100.0,5243.0,0.0136986301369863,-0.027653313860115637,0.28968655646993957
1,12000,VEV_5200,94.5,5200.0,5243.0,0.0136986301369863,-0.008235228003014048,0.2909678325589373
1,12000,VEV_5300,46.0,5300.0,5243.0,0.0136986301369863,0.010812966967680328,0.28799629015409756
1,12000,VEV_5400,16.5,5400.0,5243.0,0.0136986301369863,0.029505099979832885,0.2739038736760784
1,12000,VEV_5500,7.5,5500.0,5243.0,0.0136986301369863,0.04785423864802943,0.3000212361225449
1,12000,VEV_6000,0.5,6000.0,5243.0,0.0136986301369863,0.13486561563765923,0.45103700541198255
1,12000,VEV_6500,0.5,6500.0,5243.0,0.0136986301369863,0.2149083233111957,0.6811475450794101
1,14000,VEV_4000,1237.0,4000.0,5237.0,0.0136986301369863,-0.26945445417746,1e-06
1,14000,VEV_4500,737.0,4500.0,5237.0,0.0136986301369863,-0.15167141852107655,1e-06
1,14000,VEV_5000,244.0,5000.0,5237.0,0.0136986301369863,-0.046310902863250236,0.29122817441937704
1,14000,VEV_5100,159.0,5100.0,5237.0,0.0136986301369863,-0.026508275567070593,0.2911240153234638
1,14000,VEV_5200,91.0,5200.0,5237.0,0.0136986301369863,-0.007090189709968961,0.2912770688447655
1,14000,VEV_5300,44.0,5300.0,5237.0,0.0136986301369863,0.011958005260725565,0.28905620953783207
1,14000,VEV_5400,15.5,5400.0,5237.0,0.0136986301369863,0.030650138272878158,0.2743447989476193
1,14000,VEV_5500,6.5,5500.0,5237.0,0.0136986301369863,0.048999276941074525,0.2948636472416483
1,14000,VEV_6000,0.5,6000.0,5237.0,0.0136986301369863,0.1360106539307043,0.45447023226439953
1,14000,VEV_6500,0.5,6500.0,5237.0,0.0136986301369863,0.21605336160424074,0.684446065461576
1,16000,VEV_4000,1233.5,4000.0,5233.5,0.0136986301369863,-0.2687859091929109,1e-06
1,16000,VEV_5000,240.5,5000.0,5233.5,0.0136986301369863,-0.045642357878701044,0.2881092502465807
1,16000,VEV_5100,156.0,5100.0,5233.5,0.0136986301369863,-0.025839730582521335,0.289703711428333
1,16000,VEV_5200,88.5,5200.0,5233.5,0.0136986301369863,-0.006421644725419757,0.28938856124533896
1,16000,VEV_5300,42.0,5300.0,5233.5,0.0136986301369863,0.012626550245274717,0.2858959905303362
1,16000,VEV_5400,14.5,5400.0,5233.5,0.0136986301369863,0.03131868325742726,0.2717376084875503
1,16000,VEV_5500,6.5,5500.0,5233.5,0.0136986301369863,0.049667821925623794,0.2979378865662516
1,16000,VEV_6000,0.5,6000.0,5233.5,0.0136986301369863,0.13667919891525354,0.4564736929862201
1,16000,VEV_6500,0.5,6500.0,5233.5,0.0136986301369863,0.21672190658878995,0.6863715931259393
1,18000,VEV_4000,1232.5,4000.0,5232.5,0.0136986301369863,-0.26859481421812714,1e-06
1,18000,VEV_4500,733.0,4500.0,5232.5,0.0136986301369863,-0.15081177856174371,0.5062261270645856
1,18000,VEV_5000,240.0,5000.0,5232.5,0.0136986301369863,-0.04545126290391742,0.29235572643495356
1,18000,VEV_5100,155.0,5100.0,5232.5,0.0136986301369863,-0.02564863560773769,0.28849444518640266
1,18000,VEV_5200,88.5,5200.0,5232.5,0.0136986301369863,-0.006230549750636086,0.2918135105404556
1,18000,VEV_5300,42.0,5300.0,5232.5,0.0136986301369863,0.012817645220058302,0.2874629031958412
1,18000,VEV_5400,14.5,5400.0,5232.5,0.0136986301369863,0.03150977823221087,0.27282535578424855
1,18000,VEV_5500,6.5,5500.0,5232.5,0.0136986301369863,0.049858916900407425,0.29881550890569025
1,18000,VEV_6000,0.5,6000.0,5232.5,0.0136986301369863,0.13687029389003727,0.4570463444963695
1,18000,VEV_6500,0.5,6500.0,5232.5,0.0136986301369863,0.2169130015635736,0.6869220419103504
1,20000,VEV_4000,1227.0,4000.0,5227.0,0.0136986301369863,-0.2675431386108941,1e-06
1,20000,VEV_4500,727.0,4500.0,5227.0,0.0136986301369863,-0.14976010295451067,1e-06
1,20000,VEV_5000,235.0,5000.0,5227.0,0.0136986301369863,-0.04439958729668437,0.2923101847701631
1,20000,VEV_5100,151.0,5100.0,5227.0,0.0136986301369863,-0.024596960000504677,0.28996111962324933
1,20000,VEV_5200,85.0,5200.0,5227.0,0.0136986301369863,-0.005178874143403115,0.29036580248404764
1,20000,VEV_5300,40.0,5300.0,5227.0,0.0136986301369863,0.013869320827291342,0.2871808801502008
1,20000,VEV_5400,13.5,5400.0,5227.0,0.0136986301369863,0.03256145383944387,0.27207633044019347
1,20000,VEV_5500,5.5,5500.0,5227.0,0.0136986301369863,0.050910592507640386,0.29202929793783655
1,20000,VEV_6000,0.5,6000.0,5227.0,0.0136986301369863,0.13792196949727026,0.4601961513195635
1,20000,VEV_6500,0.5,6500.0,5227.0,0.0136986301369863,0.2179646771708066,0.6899499572593571
1,22000,VEV_4000,1227.5,4000.0,5227.5,0.0136986301369863,-0.267638791200761,1e-06
1,22000,VEV_5000,235.0,5000.0,5227.5,0.0136986301369863,-0.04449523988655127,0.2878303564441651
1,22000,VEV_5100,151.0,5100.0,5227.5,0.0136986301369863,-0.02469261259037152,0.2878724615293424
1,22000,VEV_5200,85.5,5200.0,5227.5,0.0136986301369863,-0.005274526733269907,0.2912643283544929
1,22000,VEV_5300,40.0,5300.0,5227.5,0.0136986301369863,0.013773668237424604,0.28641361951378175
1,22000,VEV_5400,13.5,5400.0,5227.5,0.0136986301369863,0.03246580124957708,0.2715421984240264
1,22000,VEV_5500,6.0,5500.0,5227.5,0.0136986301369863,0.05081493991777375,0.29752108254456894
1,22000,VEV_6000,0.5,6000.0,5227.5,0.0136986301369863,0.13782631690740335,0.4599097510586978
1,22000,VEV_6500,0.5,6500.0,5227.5,0.0136986301369863,0.21786902458093982,0.6896745838555695
1,24000,VEV_4000,1233.0,4000.0,5232.5,0.0136986301369863,-0.26859481421812714,0.8531465479453804
1,24000,VEV_4500,733.0,4500.0,5232.5,0.0136986301369863,-0.15081177856174371,0.5062261270645856
1,24000,VEV_5000,240.0,5000.0,5232.5,0.0136986301369863,-0.04545126290391742,0.29235572643495356
1,24000,VEV_5100,155.0,5100.0,5232.5,0.0136986301369863,-0.02564863560773769,0.28849444518640266
1,24000,VEV_5200,88.5,5200.0,5232.5,0.0136986301369863,-0.006230549750636086,0.2918135105404556
1,24000,VEV_5300,42.0,5300.0,5232.5,0.0136986301369863,0.012817645220058302,0.2874629031958412
1,24000,VEV_5400,14.5,5400.0,5232.5,0.0136986301369863,0.03150977823221087,0.27282535578424855
1,24000,VEV_5500,6.5,5500.0,5232.5,0.0136986301369863,0.049858916900407425,0.29881550890569025
1,24000,VEV_6000,0.5,6000.0,5232.5,0.0136986301369863,0.13687029389003727,0.4570463444963695
1,24000,VEV_6500,0.5,6500.0,5232.5,0.0136986301369863,0.2169130015635736,0.6869220419103504
1,26000,VEV_4000,1232.0,4000.0,5232.0,0.0136986301369863,-0.26849925303500694,1e-06
1,26000,VEV_4500,732.0,4500.0,5232.0,0.0136986301369863,-0.1507162173786235,1e-06
1,26000,VEV_5000,239.5,5000.0,5232.0,0.0136986301369863,-0.0453557017207972,0.2919041095823944
1,26000,VEV_5100,154.0,5100.0,5232.0,0.0136986301369863,-0.025553074424617506,0.28511726531531667
1,26000,VEV_5200,88.0,5200.0,5232.0,0.0136986301369863,-0.006134988567515944,0.2909339696768969
1,26000,VEV_5300,42.0,5300.0,5232.0,0.0136986301369863,0.012913206403178624,0.2882450743036978
1,26000,VEV_5400,14.5,5400.0,5232.0,0.0136986301369863,0.031605339415331044,0.2733688662168663
1,26000,VEV_5500,6.5,5500.0,5232.0,0.0136986301369863,0.04995447808352767,0.299254199003499
1,26000,VEV_6000,0.5,6000.0,5232.0,0.0136986301369863,0.13696585507315742,0.45733259574565294
1,26000,VEV_6500,0.5,6500.0,5232.0,0.0136986301369863,0.21700856274669386,0.6871971172909738
1,28000,VEV_4000,1237.5,4000.0,5237.5,0.0136986301369863,-0.26954992412836554,1e-06
1,28000,VEV_4500,738.0,4500.0,5237.5,0.0136986301369863,-0.15176688847198208,0.509047810383916
1,28000,VEV_5000,245.0,5000.0,5237.5,0.0136986301369863,-0.0464063728141558,0.2968607377183326
1,28000,VEV_5100,159.0,5100.0,5237.5,0.0136986301369863,-0.02660374551797602,0.2889065367168003
1,28000,VEV_5200,91.5,5200.0,5237.5,0.0136986301369863,-0.007185659660874486,0.292138225404378
1,28000,VEV_5300,44.0,5300.0,5237.5,0.0136986301369863,0.011862535309819948,0.2882589416940604
1,28000,VEV_5400,15.0,5400.0,5237.5,0.0136986301369863,0.030554668321972667,0.2706022519903593
1,28000,VEV_5500,6.5,5500.0,5237.5,0.0136986301369863,0.048903806990169156,0.29442415620658546
1,28000,VEV_6000,0.5,6000.0,5237.5,0.0136986301369863,0.1359151839797989,0.4541841300266981
1,28000,VEV_6500,0.5,6500.0,5237.5,0.0136986301369863,0.21595789165333532,0.684171288104117
1,30000,VEV_5000,247.0,5000.0,5240.5,0.0136986301369863,-0.04697900119399465,0.28894297004863245
1,30000,VEV_5100,160.5,5100.0,5240.5,0.0136986301369863,-0.02717637389781485,0.2838708113704195
1,30000,VEV_5200,92.5,5200.0,5240.5,0.0136986301369863,-0.0077582880407132924,0.2888557656767992
1,30000,VEV_5300,45.0,5300.0,5240.5,0.0136986301369863,0.01128990692998116,0.2877587470657248
1,30000,VEV_5400,15.5,5400.0,5240.5,0.0136986301369863,0.029982039942133686,0.2704702091021389
1,30000,VEV_5500,7.0,5500.0,5240.5,0.0136986301369863,0.0483311786103302,0.297118769899249
1,30000,VEV_6000,0.5,6000.0,5240.5,0.0136986301369863,0.13534255559996006,0.4524672185773254
1,30000,VEV_6500,0.5,6500.0,5240.5,0.0136986301369863,0.21538526327349639,0.6825217298898698
1,32000,VEV_5000,242.5,5000.0,5235.5,0.0136986301369863,-0.04602443831127929,0.28989267674092944
1,32000,VEV_5100,157.0,5100.0,5235.5,0.0136986301369863,-0.02622181101509957,0.2865216901637261
1,32000,VEV_5200,90.0,5200.0,5235.5,0.0136986301369863,-0.006803725157998089,0.2907790162579231
1,32000,VEV_5300,43.0,5300.0,5235.5,0.0136986301369863,0.012244469812696512,0.28710145697692224
1,32000,VEV_5400,14.5,5400.0,5235.5,0.0136986301369863,0.030936602824849068,0.26955928267409274
1,32000,VEV_5500,6.5,5500.0,5235.5,0.0136986301369863,0.04928574149304561,0.29618167331209033
1,32000,VEV_6000,0.5,6000.0,5235.5,0.0136986301369863,0.13629711848267523,0.45532883700066806
1,32000,VEV_6500,0.5,6500.0,5235.5,0.0136986301369863,0.2163398261562117,0.6852712916034462
1,34000,VEV_4000,1234.5,4000.0,5234.5,0.0136986301369863,-0.26897696765738194,1e-06
1,34000,VEV_4500,734.5,4500.0,5234.5,0.0136986301369863,-0.15119393200099854,1e-06
1,34000,VEV_5000,242.0,5000.0,5234.5,0.0136986301369863,-0.04583341634317216,0.29416014493593573
1,34000,VEV_5100,156.5,5100.0,5234.5,0.0136986301369863,-0.0260307890469925,0.2881267404810339
1,34000,VEV_5200,89.5,5200.0,5234.5,0.0136986301369863,-0.006612703189890967,0.2911336917630788
1,34000,VEV_5300,43.0,5300.0,5234.5,0.0136986301369863,0.012435491780803462,0.28868172480547616
1,34000,VEV_5400,14.5,5400.0,5234.5,0.0136986301369863,0.031127624792956176,0.2706489298684634
1,34000,VEV_5500,6.5,5500.0,5234.5,0.0136986301369863,0.049476763461152665,0.2970599475772009
1,34000,VEV_6000,0.5,6000.0,5234.5,0.0136986301369863,0.1364881404507824,0.4559011904876531
1,34000,VEV_6500,0.5,6500.0,5234.5,0.0136986301369863,0.21653084812431878,0.6858214423646929
1,36000,VEV_4000,1233.5,4000.0,5233.5,0.0136986301369863,-0.2687859091929109,1e-06
1,36000,VEV_4500,734.0,4500.0,5233.5,0.0136986301369863,-0.15100287353652733,0.5067908809608817
1,36000,VEV_5000,241.0,5000.0,5233.5,0.0136986301369863,-0.045642357878701044,0.29325834546729557
1,36000,VEV_5100,156.0,5100.0,5233.5,0.0136986301369863,-0.025839730582521335,0.289703711428333
1,36000,VEV_5200,89.0,5200.0,5233.5,0.0136986301369863,-0.006421644725419757,0.29147851387736573
1,36000,VEV_5300,42.0,5300.0,5233.5,0.0136986301369863,0.012626550245274717,0.2858959905303362
1,36000,VEV_5400,14.5,5400.0,5233.5,0.0136986301369863,0.03131868325742726,0.2717376084875503
1,36000,VEV_5500,6.5,5500.0,5233.5,0.0136986301369863,0.049667821925623794,0.2979378865662516
1,36000,VEV_6000,0.5,6000.0,5233.5,0.0136986301369863,0.13667919891525354,0.4564736929862201
1,36000,VEV_6500,0.5,6500.0,5233.5,0.0136986301369863,0.21672190658878995,0.6863715931259393
1,38000,VEV_4000,1231.5,4000.0,5231.5,0.0136986301369863,-0.26840368271907433,1e-06
1,38000,VEV_5000,239.0,5000.0,5231.5,0.0136986301369863,-0.04526013140486456,0.2914522878389098
1,38000,VEV_5100,154.0,5100.0,5231.5,0.0136986301369863,-0.0254575041086848,0.287283195227785
1,38000,VEV_5200,87.5,5200.0,5231.5,0.0136986301369863,-0.006039418251583283,0.29005286419172593
1,38000,VEV_5300,41.0,5300.0,5231.5,0.0136986301369863,0.013008776719111133,0.2846413968277648
1,38000,VEV_5400,14.0,5400.0,5231.5,0.0136986301369863,0.031700909731263834,0.270607076240331
1,38000,VEV_5500,6.5,5500.0,5231.5,0.0136986301369863,0.05005004839946031,0.29969281459551683
1,38000,VEV_6000,0.5,6000.0,5231.5,0.0136986301369863,0.13706142538909,0.4576188469949365
1,38000,VEV_6500,0.5,6500.0,5231.5,0.0136986301369863,0.21710413306262652,0.6874724906947611
1,40000,VEV_4000,1234.0,4000.0,5234.0,0.0136986301369863,-0.26888144298806355,1e-06
1,40000,VEV_4500,734.0,4500.0,5234.0,0.0136986301369863,-0.15109840733168,1e-06
1,40000,VEV_5000,241.0,5000.0,5234.0,0.0136986301369863,-0.045737891673853795,0.2885554095499441
1,40000,VEV_5100,156.0,5100.0,5234.0,0.0136986301369863,-0.025935264377674076,0.28752583264962217
1,40000,VEV_5200,89.0,5200.0,5234.0,0.0136986301369863,-0.006517178520572482,0.2902618901885674
1,40000,VEV_5300,42.0,5300.0,5234.0,0.0136986301369863,0.012531016450122005,0.28511122103301634
1,40000,VEV_5400,14.5,5400.0,5234.0,0.0136986301369863,0.031223149462274565,0.2711933809366934
1,40000,VEV_5500,6.5,5500.0,5234.0,0.0136986301369863,0.049572288130471105,0.29749895432462165
1,40000,VEV_6000,0.5,6000.0,5234.0,0.0136986301369863,0.1365836651201009,0.45618744173693654
1,40000,VEV_6500,0.5,6500.0,5234.0,0.0136986301369863,0.21662637279363736,0.6860965177453161
1,42000,VEV_4000,1228.5,4000.0,5228.5,0.0136986301369863,-0.26783006893661576,1e-06
1,42000,VEV_4500,728.5,4500.0,5228.5,0.0136986301369863,-0.15004703328023228,1e-06
1,42000,VEV_5000,236.0,5000.0,5228.5,0.0136986301369863,-0.04468651762240607,0.2887370919214637
1,42000,VEV_5100,152.0,5100.0,5228.5,0.0136986301369863,-0.02488389032622631,0.28910163944393585
1,42000,VEV_5200,85.5,5200.0,5228.5,0.0136986301369863,-0.005465804469124676,0.288895202523334
1,42000,VEV_5300,40.0,5300.0,5228.5,0.0136986301369863,0.013582390501569851,0.28487668611595773
1,42000,VEV_5400,13.5,5400.0,5228.5,0.0136986301369863,0.03227452351372234,0.27047325452634874
1,42000,VEV_5500,6.0,5500.0,5228.5,0.0136986301369863,0.05062366218191882,0.2966558654193431
1,42000,VEV_6000,0.5,6000.0,5228.5,0.0136986301369863,0.1376350391715485,0.4593369505369664
1,42000,VEV_6500,0.5,6500.0,5228.5,0.0136986301369863,0.21767774684508506,0.6891238370479942
1,44000,VEV_4000,1235.5,4000.0,5235.5,0.0136986301369863,-0.269167989625489,1e-06
1,44000,VEV_4500,736.0,4500.0,5235.5,0.0136986301369863,-0.15138495396910565,0.5079197927071452
1,44000,VEV_5000,243.0,5000.0,5235.5,0.0136986301369863,-0.04602443831127929,0.29506114346732193
1,44000,VEV_5100,157.5,5100.0,5235.5,0.0136986301369863,-0.02622181101509957,0.28932710328093164
1,44000,VEV_5200,89.5,5200.0,5235.5,0.0136986301369863,-0.006803725157998089,0.28868469572389505
1,44000,VEV_5300,43.0,5300.0,5235.5,0.0136986301369863,0.012244469812696512,0.28710145697692224
1,44000,VEV_5400,14.5,5400.0,5235.5,0.0136986301369863,0.030936602824849068,0.26955928267409274
1,44000,VEV_5500,6.5,5500.0,5235.5,0.0136986301369863,0.04928574149304561,0.29618167331209033
1,44000,VEV_6000,0.5,6000.0,5235.5,0.0136986301369863,0.13629711848267523,0.45532883700066806
1,44000,VEV_6500,0.5,6500.0,5235.5,0.0136986301369863,0.2163398261562117,0.6852712916034462
1,46000,VEV_4000,1247.5,4000.0,5247.5,0.0136986301369863,-0.2714574115927604,1e-06
1,46000,VEV_4500,748.0,4500.0,5247.5,0.0136986301369863,-0.15367437593637695,0.5146774679570197
1,46000,VEV_5000,254.0,5000.0,5247.5,0.0136986301369863,-0.04831386027855058,0.2950632668823674
1,46000,VEV_5100,167.0,5100.0,5247.5,0.0136986301369863,-0.028511232982370963,0.28906996516950795
1,46000,VEV_5200,97.5,5200.0,5247.5,0.0136986301369863,-0.009093147125269365,0.292109130892966
1,46000,VEV_5300,47.0,5300.0,5247.5,0.0136986301369863,0.009955047845425238,0.2848784742549434
1,46000,VEV_5400,17.0,5400.0,5247.5,0.0136986301369863,0.0286471808575778,0.27186326250418646
1,46000,VEV_5500,7.5,5500.0,5247.5,0.0136986301369863,0.046996319525774134,0.2959617322168573
1,46000,VEV_6000,0.5,6000.0,5247.5,0.0136986301369863,0.13400769651540398,0.44846312835374474
1,46000,VEV_6500,0.5,6500.0,5247.5,0.0136986301369863,0.21405040418894045,0.6786751449086069
1,48000,VEV_4000,1244.5,4000.0,5244.5,0.0136986301369863,-0.27088554729963094,1e-06
1,48000,VEV_4500,745.0,4500.0,5244.5,0.0136986301369863,-0.15310251164324742,0.5129903588240744
1,48000,VEV_5000,251.0,5000.0,5244.5,0.0136986301369863,-0.04774199598542121,0.2924447236023843
1,48000,VEV_5100,165.0,5100.0,5244.5,0.0136986301369863,-0.027939368689241423,0.2914396591073238
1,48000,VEV_5200,95.5,5200.0,5244.5,0.0136986301369863,-0.00852128283213988,0.2913672674180773
1,48000,VEV_5300,46.0,5300.0,5244.5,0.0136986301369863,0.01052691213855467,0.28554963639072056
1,48000,VEV_5400,16.5,5400.0,5244.5,0.0136986301369863,0.029219045150707074,0.27221577734140123
1,48000,VEV_5500,7.5,5500.0,5244.5,0.0136986301369863,0.04756818381890368,0.298668900135316
1,48000,VEV_6000,0.5,6000.0,5244.5,0.0136986301369863,0.13457956080853337,0.4501788477104605
1,48000,VEV_6500,0.5,6500.0,5244.5,0.0136986301369863,0.21462226848206992,0.680323213007033
1,50000,VEV_4000,1247.5,4000.0,5247.5,0.0136986301369863,-0.2714574115927604,1e-06
1,50000,VEV_5000,253.0,5000.0,5247.5,0.0136986301369863,-0.04831386027855058,0.2834864453075231
1,50000,VEV_5100,166.5,5100.0,5247.5,0.0136986301369863,-0.028511232982370963,0.2861063296917453
1,50000,VEV_5200,96.5,5200.0,5247.5,0.0136986301369863,-0.009093147125269365,0.28785878971668133
1,50000,VEV_5300,47.0,5300.0,5247.5,0.0136986301369863,0.009955047845425238,0.2848784742549434
1,50000,VEV_5400,17.0,5400.0,5247.5,0.0136986301369863,0.0286471808575778,0.27186326250418646
1,50000,VEV_5500,7.5,5500.0,5247.5,0.0136986301369863,0.046996319525774134,0.2959617322168573
1,50000,VEV_6000,0.5,6000.0,5247.5,0.0136986301369863,0.13400769651540398,0.44846312835374474
1,50000,VEV_6500,0.5,6500.0,5247.5,0.0136986301369863,0.21405040418894045,0.6786751449086069
1,52000,VEV_4000,1246.5,4000.0,5246.5,0.0136986301369863,-0.27126682649593803,1e-06
1,52000,VEV_4500,746.5,4500.0,5246.5,0.0136986301369863,-0.15348379083955457,1e-06
1,52000,VEV_5000,253.0,5000.0,5246.5,0.0136986301369863,-0.048123275181728285,0.2941911579714678
1,52000,VEV_5100,166.0,5100.0,5246.5,0.0136986301369863,-0.028320647885548524,0.2879175282197147
1,52000,VEV_5200,96.5,5200.0,5246.5,0.0136986301369863,-0.00890256202844701,0.29045586601561313
1,52000,VEV_5300,47.0,5300.0,5246.5,0.0136986301369863,0.010145632942247513,0.286528404998146
1,52000,VEV_5400,16.5,5400.0,5246.5,0.0136986301369863,0.028837765954399998,0.26996115759788997
1,52000,VEV_5500,7.5,5500.0,5246.5,0.0136986301369863,0.047186904622596684,0.29686448163433377
1,52000,VEV_6000,0.5,6000.0,5246.5,0.0136986301369863,0.13419828161222636,0.44903488579440126
1,52000,VEV_6500,0.5,6500.0,5246.5,0.0136986301369863,0.21424098928576285,0.6792244016003609
1,54000,VEV_4000,1244.5,4000.0,5244.5,0.0136986301369863,-0.27088554729963094,1e-06
1,54000,VEV_5000,251.0,5000.0,5244.5,0.0136986301369863,-0.04774199598542121,0.2924447236023843
1,54000,VEV_5100,164.0,5100.0,5244.5,0.0136986301369863,-0.027939368689241423,0.28560745754120126
1,54000,VEV_5200,94.5,5200.0,5244.5,0.0136986301369863,-0.00852128283213988,0.2871335875993204
1,54000,VEV_5300,46.0,5300.0,5244.5,0.0136986301369863,0.01052691213855467,0.28554963639072056
